season,matchday,question_number,text,category,a_pct,b_pct,c_pct,d_pct,e_pct,league_pct,difficulty
LL58,MD23,Q1,The woman pictured here is a resident of (and college student in) what U.S. state?,LIFESTYLE,64,46,45,34,28,40,medium
LL58,MD23,Q2,"The 1983 hit song ""Islands in the Stream"", written by the Bee Gees and named after the Hemingway novel, was recorded by what musical duo?",POP MUSIC,84,69,53,52,32,51,medium
LL58,MD23,Q3,"The Mesozoic era, which is often colloquially referred to as the ""Age of Dinosaurs"", is customarily divided into three periods. The latest (most recent) is the
                           Cretaceous
                           , name either of the other two.",SCIENCE,97,95,84,81,61,80,easy
LL58,MD23,Q4,"A childhood at Gateshead Hall, adolescence and education at the Lowood Orphan Asylum, employment at Thornfield Hall, an interlude at Moor House with the Rivers siblings, and a return to Thornfield Hall for a reunion and marriage -- this is the course of the title character in what classic novel?",LITERATURE,79,65,52,39,25,46,medium
LL58,MD23,Q5,"Identify the former U.S. Education Secretary, ""Drug Czar"", and problem gambler (arguably) who published 1993's
                           The Book of Virtues: A Treasury of Great Moral Stories
                           .",AMER HIST,68,63,50,35,16,39,medium
LL58,MD23,Q6,"In an alphabetical list of the nine full official members of the Commonwealth of Independent States, which country comes last?",GEOGRAPHY,76,64,53,35,18,41,medium
LL58,MD24,Q1,"Richard Burton's last feature film acting role was in a movie that was released, appropriately, in what year?",FILM,86,84,75,55,43,63,easy
LL58,MD24,Q2,"2P/Encke, Shoemaker Levy-9 (D/1993 F2), Hyakutake (C/1996 B2), 55P/Tempel___Tuttle, and C/2006 P1 McNaught are all famous what?",SCIENCE,94,82,74,58,36,62,easy
LL58,MD24,Q3,"Identify the art term, taken directly from Italian, which is demonstrated masterfully in the ""light-dark"" composition in this early 17th c. painting by Caravaggio.",ART,86,79,73,52,32,58,medium
LL58,MD24,Q4,"The dynasty whose 275-year reign ended with Cleopatra's death, in 30 BC, is most commonly named what (after the man who founded the dynasty after the death of Alexander the Great)?",WORLD HIST,90,76,63,44,20,50,medium
LL58,MD24,Q5,"The fashion designer Jason Wu has achieved his most notable acclaim for his work designing dresses worn by what woman (including one dress worn on the cover of the March 2009 edition of
                           Vogue
                           )?",LIFESTYLE,81,74,73,60,47,62,easy
LL58,MD24,Q6,"What do the American corporations Nike Inc., Visa Inc., and Goldman Sachs Group Inc. have in common, in relation to a news story of September 10, 2013?",BUS/ECON,73,48,43,28,20,36,medium
LL58,MD25,Q1,"The Kent Family Chronicles
                           ,
                           The Crown Family Saga
                           , and
                           The North and South
                           trilogy are all series of books by what American author of historical fiction?",LITERATURE,51,36,24,17,8,22,hard
LL58,MD25,Q2,What common man's name (in English) is also the term for the weight found at the end of a pendulum?,SCIENCE,91,82,77,66,51,68,easy
LL58,MD25,Q3,"'A', My Name Is Alex
                           was a popular, Emmy-winning, and ""very special"" episode of what 80s television sitcom?",TELEVISION,88,84,79,73,56,72,easy
LL58,MD25,Q4,"Fill in the blank in this series:
                           ichi
                           ,
                           ni
                           ,
                           san
                           ,
                           shi
                           , ______.",LANGUAGE,62,36,33,29,23,33,hard
LL58,MD25,Q5,This photograph was taken in what city?,GAMES/SPORT,70,59,52,46,41,50,medium
LL58,MD25,Q6,"The
                           Willy-Nicky Correspondence
                           is a name give to a series of telegrams, exchanged prior to World War I in an effort to avert the impending conflict, between the leaders of what two nations?",WORLD HIST,85,81,68,54,29,56,medium
LL59,MD01,Q1,"The formal agreement known today as the
                           Tripartite Pact
                           was signed on September 27, 1940, by representatives from what three nations?",WORLD HIST,88,82,71,59,35,60,medium
LL59,MD01,Q2,The domicile pictured here features prominently in a work of art with what title?,ART,90,85,82,77,50,74,easy
LL59,MD01,Q3,"While F__nic__ Luca, Dalila Cern__tescu, and Simion Stanciu have all achieved relative success, what man is the world's best-known and biggest-selling artist of the Romanian-style pan flute (
                           nai
                           )?",CLASS MUSIC,74,56,49,31,19,38,medium
LL59,MD01,Q4,"Name the man, a pivotal figure in the history of major league baseball, who, for the 1970 season, was traded from the St. Louis Cardinals to the Philadelphia Phillies (a team for which he never ultimately played)?",GAMES/SPORT,59,52,39,27,15,31,hard
LL59,MD01,Q5,"Schlemiel! Schlimazel! This dish is a thick, highly seasoned stew of rabbit meat which has been soaked in a wine-vinegar marinade!",FOOD/DRINK,89,73,63,47,26,51,medium
LL59,MD01,Q6,"What is the medical name for the muscle, also known as the tailor's muscle, which is the longest in the human body, running from the pelvis across the front of the thigh to the top of the tibia, just below the knee?",SCIENCE,48,34,18,11,6,18,hard
LL59,MD02,Q1,"Identify the plant, a xerophyte common in Australia and other tropical and warmer temperate climates, which gives its name to one of the few Greek social fraternities not to use a series of Greek letters as its name.",SCIENCE,42,23,14,10,10,16,hard
LL59,MD02,Q2,"Name the tunnel, a major trans-Alpine motor route connecting the French
                           commune
                           of Chamonix with the Italian
                           comune
                           of Courmayeur, which takes its name from the mountain under which it runs.",GEOGRAPHY,86,73,61,39,25,48,medium
LL59,MD02,Q3,"Irene Rosenfeld is the Chairman and CEO of Mondel__z International, a company comprising the food and snacks brands of what international conglomerate that demerged in 2012?",BUS/ECON,66,49,30,25,19,31,hard
LL59,MD02,Q4,"""Stonewall"" was the sobriquet of Confederate Lt. Gen. Thomas Jackson; what was the last name of the Confederate officer during the U.S. Civil War who was known as ""Jeb""?",AMER HIST,87,77,64,40,23,50,medium
LL59,MD02,Q5,"The plot of the 1955 Ingmar Bergman comedy film
                           Smiles of a Summer Night
                           , which involves various attendees at a party switching partners to harmonious effect, has been adapted numerous times, most famously in a 1973 Stephen Sondheim Broadway musical, and a 1982 Woody Allen film. Name
                           both
                           of these famous adaptations.",FILM,61,39,24,9,3,19,hard
LL59,MD02,Q6,"The song ""Shock Me"", from the 1977 album
                           Love Gun
                           , was inspired by an event during a live performance the previous year when the band's lead guitarist -- having lost his balance from his heavy costume -- was nearly electrocuted after grabbing a metal railing. Name the
                           guitarist
                           .",POP MUSIC,74,52,44,34,20,38,medium
LL59,MD03,Q1,"In the mathematical term
                           9x
                           , the multiplicative factor
                           9
                           is referred to as the ___________ of
                           x
                           (fill in the blank).",MATH,74,59,58,57,48,56,medium
LL59,MD03,Q2,"With much public fanfare, on February 17, 1933, the main characters of what popular comic strip were married -- to the great disdain of the bridegroom's parents, who disinherited their son from a locomotive fortune for marrying below his class?",LITERATURE,85,64,49,37,22,43,medium
LL59,MD03,Q3,"The
                           murcott
                           ,
                           fallglo
                           , and
                           ponkan
                           are all varieties of what fruit, itself named after a North African port city?",FOOD/DRINK,89,76,62,45,23,50,medium
LL59,MD03,Q4,"Lector, si monumentum requiris, circumspice
                           -- this appears above the tomb of what man, the first to be interred in St Paul's Cathedral in London?",WORLD HIST,83,65,52,28,8,37,medium
LL59,MD03,Q5,"In most bull riding competitions (including those sanctioned by any of the major American professional bull riding associations), to qualify for scoring, the rider may only touch the bull with one hand while remaining on the bull for what duration of time?",GAMES/SPORT,82,67,58,54,44,56,medium
LL59,MD03,Q6,"This word is the term for an obsolete scientific theory involving combustion, and also for the substance central to the theory. The substance was said to have been contained in any flammable material, to have no identifiable color, odor, taste, or weight, and to have been liberated from the material during burning.",SCIENCE,66,38,38,23,11,28,hard
